47	1.0	' s easy to like and always leaves us laughing
47	1.0	' s easy to like and always
47	1.0	' s easy to like and
47	1.0	' s easy to like
47	1.0	easy to like
47	1.0	to like
47	1.0	leaves us laughing
47	1.0	us
47	1.0	laughing
48	1.0	Even though many of these guys are less than adorable ( their lam@@ entations are pretty much self - centered ) , there ' s something vital about the movie .
48	-1.0	though many of these guys are less than adorable
48	-1.0	many of these guys are less than adorable
48	-1.0	are less than adorable
48	-1.0	less than adorable
48	-1.0	less than
48	1.0	adorable
48	1.0	( their lam@@ entations are pretty much self - centered ) , there ' s something vital about the movie .
48	-1.0	(
48	-1.0	their lam@@ entations are pretty much self - centered )
48	-1.0	their lam@@ entations are pretty much self - centered
48	-1.0	pretty much self - centered
48	1.0	pretty
48	-1.0	much self - centered
48	-1.0	self - centered
48	1.0	)
48	1.0	, there ' s something vital about the movie .
48	1.0	there ' s something vital about the movie .
48	1.0	' s something vital about the movie .
48	1.0	' s something vital about the movie
48	1.0	something vital about the movie
48	1.0	something vital
48	1.0	vital
49	1.0	B@@ right seems alternately amused and disgusted with this material , and he ca n ' t help throwing in a few of his own touches
49	1.0	B@@ right
49	1.0	alternately amused and
49	1.0	alternately amused
49	1.0	amused
49	-1.0	disgusted with this material
49	-1.0	disgusted
49	1.0	with this material
49	1.0	own touches
50	1.0	has its moments , but ultimately
50	1.0	has its moments
50	-1.0	, its curmudgeon does n ' t quite make the cut of being placed on any list of favorites .
50	-1.0	its curmudgeon does n ' t quite make the cut of being placed on any list of favorites .
50	-1.0	its curmudgeon
50	-1.0	does n ' t quite make the cut of being placed on any list of favorites .
50	-1.0	does n ' t quite make the cut of being placed on any list of favorites
50	-1.0	does n ' t quite
50	-1.0	does n ' t
50	1.0	the cut of being placed on any list of favorites
50	1.0	of being placed on any list of favorites
50	1.0	being placed on any list of favorites
50	1.0	placed on any list of favorites
50	1.0	on any list of favorites
50	-1.0	list
50	1.0	of favorites
51	-1.0	Does n ' t get the job done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez .
51	-1.0	Does n ' t get the job done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez
51	1.0	Does
51	-1.0	the job done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez
51	-1.0	done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez
51	-1.0	running off
51	-1.0	off
51	-1.0	the limited chemistry created by Ralph Fiennes and Jennifer Lopez
51	-1.0	the limited chemistry
51	-1.0	limited chemistry
51	-1.0	limited
52	-1.0	It ' s actually too sincere - -
52	-1.0	It ' s actually too sincere
52	1.0	sincere
52	-1.0	the crime movie equivalent
52	1.0	crime movie equivalent
52	-1.0	crime
53	-1.0	`` Bad ' ' is the operative word for `` Bad Company , ' ' and I do n ' t mean that in a good way .
53	-1.0	`` Bad ' ' is the operative word for `` Bad Company , ' ' and I do n ' t mean that in a good way
53	-1.0	`` Bad ' ' is the operative word for `` Bad Company , ' ' and
53	-1.0	`` Bad ' ' is the operative word for `` Bad Company , ' '
53	-1.0	`` Bad ' ' is the operative word for `` Bad Company ,
53	-1.0	`` Bad ' ' is the operative word for `` Bad Company
53	-1.0	Bad ' ' is the operative word for `` Bad Company
53	-1.0	Bad
53	-1.0	' ' is the operative word for `` Bad Company
53	-1.0	the operative word for `` Bad Company
53	-1.0	Bad Company
53	-1.0	Bad
53	-1.0	I do n ' t mean that in a good way
53	-1.0	mean
53	1.0	that in a good way
53	1.0	in a good way
53	1.0	a good way
53	1.0	good
54	-1.0	I ' m sorry to say that this should seal the deal - Arnold is not , nor will he be , back .
54	-1.0	I ' m sorry to say that this should seal the deal - Arnold is not , nor will he be , back
54	1.0	that this should seal the deal
54	1.0	seal the deal
54	-1.0	Arnold is not , nor will he be , back
54	-1.0	is not , nor will he be , back
54	-1.0	is not
54	-1.0	not
55	1.0	A giddy and provocative sexual romp that has something to say .
55	1.0	A giddy and provocative sexual
55	1.0	giddy and provocative sexual
55	1.0	provocative
55	1.0	romp that has something to say .
55	1.0	that has something to say
55	1.0	has something to say
56	-1.0	Takes a clunky TV - movie approach to detailing a chapter in the life of the celebrated Irish playwright , poet and dr@@ in@@ ker .
56	-1.0	Takes a clunky TV - movie approach to detailing a chapter in the life of the celebrated Irish playwright , poet and dr@@ in@@ ker
56	-1.0	a clunky TV - movie approach to detailing a chapter in the life of the celebrated Irish playwright , poet and dr@@ in@@ ker
56	-1.0	clunky TV - movie approach
56	-1.0	clunky TV - movie
56	-1.0	clunky
56	1.0	detailing
56	1.0	life
56	1.0	celebrated
57	1.0	Davis ... gets vivid performances from her cast and pulls off some deft Ally McBeal - style fantasy sequences .
57	1.0	Davis
57	1.0	... gets vivid performances from her cast and pulls off some deft Ally McBeal - style fantasy sequences .
57	1.0	gets vivid performances from her cast and pulls off some deft Ally McBeal - style fantasy sequences .
57	1.0	gets vivid performances from her cast and pulls off some deft Ally McBeal - style fantasy sequences
57	1.0	gets vivid performances from her cast and
57	1.0	gets vivid performances from her cast
57	1.0	gets vivid performances
57	1.0	vivid performances
57	1.0	vivid
57	1.0	pulls off some deft Ally McBeal - style fantasy sequences
57	-1.0	off
57	1.0	some deft Ally McBeal - style fantasy sequences
57	1.0	deft
57	1.0	Ally McBeal - style fantasy sequences
57	1.0	Ally
57	1.0	fantasy
58	-1.0	It all comes down to whether you can tolerate Leon Barlow .
58	-1.0	all comes down to whether you can tolerate Leon Barlow .
58	-1.0	comes down to whether you can tolerate Leon Barlow .
58	-1.0	comes down to whether you can tolerate Leon Barlow
58	1.0	comes
58	-1.0	down to whether you can tolerate Leon Barlow
58	-1.0	whether you can tolerate Leon Barlow
58	-1.0	can tolerate Leon Barlow
58	-1.0	tolerate Leon Barlow
58	1.0	Leon
58	-1.0	Barlow
59	-1.0	Although it does n ' t always hang together
59	-1.0	does n ' t always hang together
59	-1.0	does n ' t
59	1.0	- - violence and whimsy do n ' t combine easily - - `` Cherish ' ' certainly is n ' t dull .
59	-1.0	- - violence and whimsy do n ' t combine easily - -
59	-1.0	violence and whimsy do n ' t combine easily
59	-1.0	violence
59	1.0	whimsy
59	-1.0	do n ' t combine easily
59	1.0	easily
59	1.0	`` Cherish ' ' certainly is n ' t dull .
59	1.0	Cherish ' ' certainly is n ' t dull .
59	1.0	Cherish
59	1.0	' ' certainly is n ' t dull .
59	1.0	certainly is n ' t dull .
59	1.0	certainly
59	1.0	is n ' t dull .
59	-1.0	is n ' t
59	-1.0	dull
60	1.0	What John does is heroic , but we do n ' t con@@ done it , ' ' one of the film ' s stars recently said , a tortuous comment that perfectly illustrates the picture ' s moral schizophrenia .
60	1.0	What John does is heroic ,
60	1.0	What John does is heroic
60	1.0	is heroic
60	1.0	heroic
60	-1.0	' ' one of the film ' s stars recently said , a tortuous comment that perfectly illustrates the picture ' s moral schizophrenia .
60	-1.0	one of the film ' s stars recently said , a tortuous comment that perfectly illustrates the picture ' s moral schizophrenia .
60	-1.0	recently said , a tortuous comment that perfectly illustrates the picture ' s moral schizophrenia .
60	-1.0	recently said , a tortuous comment that perfectly illustrates the picture ' s moral schizophrenia
60	-1.0	a tortuous comment that perfectly illustrates the picture ' s moral schizophrenia
60	-1.0	tortuous
60	-1.0	that perfectly illustrates the picture ' s moral schizophrenia
60	1.0	perfectly
60	-1.0	illustrates the picture ' s moral schizophrenia
60	1.0	illustrates
60	-1.0	moral schizophrenia
61	1.0	Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .
61	1.0	Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid
61	1.0	Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and
61	1.0	Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise ,
61	1.0	Stevens has a flair for dialogue comedy
61	1.0	has a flair for dialogue comedy
61	1.0	a flair for dialogue comedy
61	1.0	comedy
61	1.0	, the film operates nicely off the element of surprise ,
61	1.0	the film operates nicely off the element of surprise ,
61	1.0	the film operates nicely off the element of surprise
61	1.0	operates nicely
61	1.0	nicely
61	1.0	off the element of surprise
61	-1.0	off
61	1.0	the large cast is solid
61	1.0	large cast
61	1.0	is solid
61	1.0	solid
62	1.0	Nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .
62	1.0	has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .
62	1.0	has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book
62	1.0	crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book
62	1.0	crafted
62	1.0	an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book
62	1.0	an engaging fantasy
62	1.0	engaging fantasy
62	1.0	engaging
62	1.0	fantasy
62	1.0	flavours and emotions
62	1.0	flavours
62	1.0	one part romance novel ,
62	1.0	romance
62	1.0	novel
63	-1.0	The movie has a script ( by Paul Pender ) made of wood , and it ' s relentlessly folk@@ sy , a procession of stagy set pieces stacked with bin@@ ary op@@ positions .
63	-1.0	The movie has a script ( by Paul Pender ) made of wood , and it ' s relentlessly folk@@ sy , a procession of stagy set pieces stacked with bin@@ ary op@@ positions
63	-1.0	The movie has a script ( by Paul Pender ) made of wood , and
63	-1.0	The movie has a script ( by Paul Pender ) made of wood ,
63	-1.0	has a script ( by Paul Pender ) made of wood
63	-1.0	a script ( by Paul Pender ) made of wood
63	-1.0	(
63	1.0	)
63	-1.0	it ' s relentlessly folk@@ sy , a procession of stagy set pieces stacked with bin@@ ary op@@ positions
63	-1.0	' s relentlessly folk@@ sy , a procession of stagy set pieces stacked with bin@@ ary op@@ positions
63	-1.0	' s relentlessly folk@@ sy
63	-1.0	relentlessly folk@@ sy
63	-1.0	of stagy set pieces stacked with bin@@ ary op@@ positions
64	-1.0	If you do n ' t
64	1.0	well
64	-1.0	skip to another review
64	-1.0	skip
65	-1.0	There ' s nothing exactly wrong here , but there ' s not nearly enough that ' s right .
65	-1.0	There ' s nothing exactly wrong here , but
65	1.0	There ' s nothing exactly wrong here
65	-1.0	nothing
65	-1.0	exactly wrong
65	-1.0	wrong
65	-1.0	there ' s not nearly enough that ' s right
65	-1.0	' s not nearly enough that ' s right
65	-1.0	' s not nearly enough
65	-1.0	not
65	1.0	that ' s right
65	1.0	right
66	-1.0	` S@@ yn@@ thetic ' is the best description of this well - meaning , beautifully produced film that sacrifices its promise for a high - powered star pedigree .
66	1.0	is the best description of this well - meaning , beautifully produced film that sacrifices its promise for a high - powered star pedigree
66	1.0	best
66	1.0	of this well - meaning , beautifully produced film that sacrifices its promise for a high - powered star pedigree
66	1.0	this well - meaning , beautifully produced film that sacrifices its promise for a high - powered star pedigree
66	1.0	this well - meaning , beautifully produced film
66	1.0	well - meaning , beautifully produced film
66	1.0	well - meaning
66	1.0	, beautifully produced film
66	1.0	beautifully produced film
66	1.0	beautifully produced
66	1.0	beautifully
66	-1.0	sacrifices its promise
66	1.0	promise
66	1.0	a high - powered star pedigree
66	1.0	high - powered star pedigree
66	1.0	high - powered
67	1.0	( A ) rare movie that makes us
67	1.0	( A ) rare movie
67	-1.0	(
67	1.0	)
67	1.0	rare movie
67	1.0	rare
67	1.0	us
67	1.0	re - ass@@ ess the basis for our lives and evaluate what is truly ours in a world of meaningless activity
67	1.0	evaluate what is truly ours in a world of meaningless activity
67	1.0	truly
67	-1.0	in a world of meaningless activity
67	-1.0	a world of meaningless activity
67	-1.0	meaningless
68	1.0	Sig@@ nific@@ antly better than its 20xx children ' s - movie competition .
68	1.0	Sig@@ nific@@ antly better than its 20xx children ' s - movie competition
68	1.0	Sig@@ nific@@ antly better
68	1.0	better
68	1.0	children
69	1.0	Tur@@ tur@@ ro is fabul@@ ously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappeari... acts
69	1.0	is fabul@@ ously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappeari... acts
69	1.0	fabul@@ ously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappeari... acts
69	1.0	fabul@@ ously funny and
69	1.0	fabul@@ ously funny
69	1.0	fabul@@ ously
69	1.0	funny
69	1.0	as a ` very sneaky ' butler who excels in the art of impossible disappeari... acts
69	1.0	who excels in the art of impossible disappeari... acts
69	1.0	excels in the art of impossible disappeari... acts
69	1.0	excels
69	1.0	in the art of impossible disappeari... acts
69	-1.0	of impossible disappeari... acts
69	-1.0	impossible
70	1.0	If you like quirky , odd movies and / or the ironic , here ' s a fun one .
70	1.0	If you like quirky , odd movies and / or the ironic
70	1.0	like quirky , odd movies and / or the ironic
70	1.0	quirky , odd movies and / or the ironic
70	-1.0	odd movies
70	1.0	, here ' s a fun one .
70	1.0	here ' s a fun one .
70	1.0	' s a fun one .
70	1.0	a fun one
70	1.0	fun one
70	1.0	fun
71	-1.0	Tadpole is em@@ ble@@ matic of the witless ageism aff@@ lic@@ ting films : Young is cool , and too young is too cool
71	-1.0	Tadpole is em@@ ble@@ matic of the witless ageism aff@@ lic@@ ting films
71	-1.0	is em@@ ble@@ matic of the witless ageism aff@@ lic@@ ting films
71	-1.0	is em@@ ble@@ matic of the witless ageism
71	-1.0	em@@ ble@@ matic of the witless ageism
71	-1.0	of the witless ageism
71	-1.0	the witless ageism
71	-1.0	witless ageism
71	-1.0	witless
71	1.0	Young is cool , and
71	1.0	Young is cool ,
71	1.0	Young is cool
71	1.0	cool
71	1.0	is too cool
71	1.0	too cool
71	1.0	cool
72	1.0	The performances of the children , un@@ trained in acting , have an honesty and dignity that breaks your heart .
72	-1.0	The performances of the children , un@@ trained in acting
72	1.0	children
72	-1.0	un@@ trained in acting
72	1.0	have an honesty and dignity that breaks your heart .
72	1.0	have an honesty and dignity that breaks your heart
72	1.0	an honesty and dignity that breaks your heart
72	1.0	an honesty and dignity
72	1.0	honesty and dignity
72	1.0	honesty and
72	1.0	honesty
72	-1.0	that breaks your heart
72	1.0	breaks your heart
73	1.0	This is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .
73	1.0	This is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it
73	1.0	This is a very ambitious project for a fairly inexperienced filmmaker , but
73	1.0	This is a very ambitious project for a fairly inexperienced filmmaker ,
73	1.0	This is a very ambitious project for a fairly inexperienced filmmaker
73	1.0	is a very ambitious project for a fairly inexperienced filmmaker
73	1.0	a very ambitious project for a fairly inexperienced filmmaker
73	1.0	a very ambitious project
73	1.0	very ambitious project
73	1.0	very ambitious
73	1.0	ambitious
73	-1.0	for a fairly inexperienced filmmaker
73	-1.0	a fairly inexperienced filmmaker
73	-1.0	inexperienced
73	1.0	good actors , good poetry and good music help sustain it
73	1.0	good actors , good poetry and good music
73	1.0	good actors , good poetry and
73	1.0	good actors , good poetry
73	1.0	good actors ,
73	1.0	good actors
73	1.0	good
73	1.0	good poetry
73	1.0	good
73	1.0	poetry
73	1.0	good music
73	1.0	good
73	1.0	help sustain it
74	1.0	, XX is as conventional as a Nike ad and as rebelli@@ ous as spring break .
74	-1.0	XX
74	-1.0	as conventional as a Nike ad
74	-1.0	conventional as a Nike ad
74	-1.0	as rebelli@@ ous
74	-1.0	rebelli@@ ous
75	1.0	television screen
76	1.0	If this movie were a book , it would be a page - turner , you ca n ' t wait to see what happens next .
76	1.0	If this movie were a book , it would be a page - turner
76	1.0	, it would be a page - turner
76	1.0	it would be a page - turner
76	1.0	would be a page - turner
76	1.0	be a page - turner
76	1.0	a page - turner
76	1.0	page - turner
76	1.0	, you ca n ' t wait to see what happens next .
76	1.0	you ca n ' t wait to see what happens next .
76	1.0	ca n ' t wait to see what happens next .
76	1.0	ca n ' t wait to see what happens next
76	1.0	wait to see what happens next
77	-1.0	So mind - numbingly awful that you hope Britney wo n ' t do it one more time , as far as movies are concerned .
77	-1.0	mind - numbingly awful that you hope Britney wo n ' t do it one more time , as far as movies are concerned .
77	-1.0	mind - numbingly awful that you hope Britney wo n ' t do it one more time , as far as movies
77	-1.0	mind - numbingly awful that you hope Britney wo n ' t do it one more time , as far as
77	-1.0	mind - numbingly awful
77	-1.0	mind - numbingly
77	-1.0	that you hope Britney wo n ' t do it one more time , as far as
77	-1.0	hope Britney wo n ' t do it one more time , as far as
77	1.0	hope
78	1.0	When it really counts ... Bloody Sun@@ day connects on a visceral level that transcends language .
78	1.0	it really counts
78	1.0	Bloody Sun@@ day connects on a visceral level that transcends language .
78	-1.0	Bloody
78	1.0	connects on a visceral level that transcends language .
78	1.0	connects on a visceral level that transcends language
78	1.0	connects
78	1.0	on a visceral level that transcends language
78	1.0	a visceral level that transcends language
78	1.0	a visceral level
78	1.0	that transcends language
78	1.0	transcends language
78	1.0	transcends
79	-1.0	I can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer ' s diapers .
79	-1.0	I can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer ' s diapers
79	-1.0	I can take infantile humor ... but
79	-1.0	I can take infantile humor
79	-1.0	infantile humor
79	-1.0	infantile
79	1.0	humor
79	-1.0	this is the sort of infantile that makes you wonder about changing the director and writer ' s diapers
79	-1.0	is the sort of infantile that makes you wonder about changing the director and writer ' s diapers
79	-1.0	the sort of infantile that makes you wonder about changing the director and writer ' s diapers
79	-1.0	of infantile that makes you wonder about changing the director and writer ' s diapers
79	-1.0	infantile that makes you wonder about changing the director and writer ' s diapers
79	-1.0	infantile
79	-1.0	that makes you wonder about changing the director and writer ' s diapers
79	-1.0	makes you wonder about changing the director and writer ' s diapers
79	-1.0	you wonder about changing the director and writer ' s diapers
79	-1.0	wonder about changing the director and writer ' s diapers
79	1.0	wonder
79	-1.0	changing the director and writer ' s diapers
79	-1.0	writer ' s diapers
80	1.0	A fanciful drama about Napoleon ' s last years and his surprising discovery of love and humility .
80	1.0	A fanciful drama about Napoleon ' s last years and his surprising discovery of love and humility
80	1.0	fanciful drama
80	1.0	fanciful
80	-1.0	drama
80	1.0	his surprising discovery of love and humility
80	1.0	his surprising discovery
80	1.0	surprising discovery
80	1.0	of love and humility
80	1.0	love and humility
80	1.0	love and
80	1.0	love
81	-1.0	D@@ ue to st@@ od@@ gy , soap opera - ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer .
81	-1.0	D@@ ue to st@@ od@@ gy , soap opera - ish dialogue
81	-1.0	to st@@ od@@ gy , soap opera - ish dialogue
81	-1.0	st@@ od@@ gy , soap opera - ish dialogue
81	-1.0	st@@ od@@ gy
81	-1.0	, soap opera - ish dialogue
81	-1.0	soap opera - ish dialogue
81	-1.0	opera - ish dialogue
81	-1.0	, the rest of the cast comes across as stick figures reading lines from a TelePrompTer .
81	-1.0	the rest of the cast comes across as stick figures reading lines from a TelePrompTer .
81	-1.0	comes across as stick figures reading lines from a TelePrompTer .
81	-1.0	comes across as stick figures reading lines from a TelePrompTer
81	1.0	comes
81	-1.0	as stick figures reading lines from a TelePrompTer
81	-1.0	stick figures reading lines from a TelePrompTer
81	-1.0	reading lines from a TelePrompTer
81	-1.0	reading lines
82	-1.0	The loc@@ ale ... remains far more interesting than the story at hand .
82	-1.0	remains
82	1.0	far more interesting than the story at hand
82	1.0	far more interesting
82	1.0	more interesting
82	1.0	interesting
83	1.0	In IMAX in short , it ' s just as wonderful on the big screen .
83	1.0	IMAX in short
83	-1.0	in short
83	1.0	, it ' s just as wonderful on the big screen .
83	1.0	it ' s just as wonderful on the big screen .
83	1.0	' s just as wonderful on the big screen .
83	1.0	' s just as wonderful on the big screen
83	1.0	as wonderful on the big screen
83	1.0	wonderful on the big screen
83	1.0	wonderful
84	1.0	An instance of an old dog not only learning but inv@@ enting a remarkable new trick .
84	1.0	dog
84	1.0	not only learning but inv@@ enting a remarkable new trick .
84	1.0	not only learning but inv@@ enting a remarkable new trick
84	-1.0	not
84	1.0	only learning but inv@@ enting a remarkable new trick
84	1.0	learning but inv@@ enting a remarkable new trick
84	1.0	inv@@ enting
84	1.0	a remarkable new trick
84	1.0	remarkable new trick
84	1.0	remarkable
84	1.0	new
85	1.0	Crush is so warm and fuzzy you might be able to forgive its mean - spirited second half .
85	1.0	is so warm and fuzzy you might be able to forgive its mean - spirited second half .
85	1.0	is so warm and fuzzy you might be able to forgive its mean - spirited second half
85	1.0	is so warm and fuzzy
85	1.0	so warm and fuzzy
85	1.0	warm and fuzzy
85	1.0	warm
85	1.0	fuzzy
85	1.0	able to forgive its mean - spirited second half
85	1.0	able
85	-1.0	forgive its mean - spirited second half
85	-1.0	its mean - spirited second half
85	-1.0	mean - spirited second half
85	-1.0	mean - spirited
86	-1.0	Not completely loveable - - but what under@@ dog movie since The Bad Ne@@ ws Bears has been ?
86	1.0	completely loveable
86	1.0	loveable
86	1.0	under@@ dog movie since The Bad Ne@@ ws Bears
86	-1.0	Bad
86	1.0	has been
87	-1.0	It makes me say the obvious : Abandon all hope of a good movie ye who enter here .
87	-1.0	makes me say the obvious : Abandon all hope of a good movie ye who enter here .
87	-1.0	makes me say the obvious : Abandon all hope of a good movie ye who enter here
87	-1.0	me say the obvious : Abandon all hope of a good movie ye who enter here
87	1.0	me
87	-1.0	say the obvious : Abandon all hope of a good movie ye who enter here
87	-1.0	obvious
87	-1.0	Abandon all hope of a good movie ye who enter here
87	-1.0	Abandon
87	1.0	hope
87	1.0	of a good movie ye who enter here
87	1.0	a good movie ye who enter here
87	1.0	a good movie ye
87	1.0	good
87	1.0	enter
88	-1.0	Sever@@ al degrees shy of the gross - out cont@@ ests one
88	1.0	Sever@@ al degrees
88	-1.0	gross - out cont@@ ests
88	-1.0	current teen fare
88	1.0	teen fare
89	-1.0	The feature - length stretch ... strains the show ' s concept .
89	-1.0	The feature - length stretch ... strains the show ' s concept
89	-1.0	feature - length stretch
89	1.0	feature - length
89	-1.0	strains
89	1.0	the show ' s concept
90	-1.0	lacks the quick emotional connections of Steven Spielberg ' s Schindler ' s List
90	-1.0	lacks
90	1.0	the quick emotional connections of Steven Spielberg ' s Schindler ' s List
90	1.0	emotional connections
90	1.0	of Steven Spielberg ' s Schindler ' s List
90	1.0	Schindler ' s
91	1.0	If you ' re willing to have fun with it , you wo n ' t feel cheated by the high infidelity of Unfaithful .
91	1.0	If you ' re willing to have fun with it
91	1.0	you ' re willing to have fun with it
91	1.0	willing to have fun with it
91	1.0	to have fun with it
91	1.0	have fun with it
91	1.0	fun with it
91	1.0	fun
91	1.0	with it
91	1.0	, you wo n ' t feel cheated by the high infidelity of Unfaithful .
91	1.0	you wo n ' t feel cheated by the high infidelity of Unfaithful .
91	1.0	wo n ' t feel cheated by the high infidelity of Unfaithful .
91	1.0	wo n ' t feel cheated by the high infidelity of Unfaithful
91	-1.0	feel cheated by the high infidelity of Unfaithful
91	-1.0	feel cheated
91	-1.0	cheated
91	-1.0	the high infidelity
91	1.0	high
91	-1.0	of Unfaithful
92	-1.0	W@@ ra@@ ps itself in the guise of a dark and quirky comedy
92	-1.0	the guise of a dark and quirky comedy
92	1.0	dark and quirky comedy
92	1.0	and quirky comedy
92	1.0	quirky comedy
92	1.0	comedy
92	-1.0	, but it is n ' t as quirky as it thinks it is and its comedy is generally mean - spirited .
92	-1.0	, but it is n ' t as quirky as it thinks it is and its comedy is generally mean - spirited
92	-1.0	it is n ' t as quirky as it thinks it is and its comedy is generally mean - spirited
92	-1.0	is n ' t as quirky as it thinks it is and its comedy is generally mean - spirited
92	-1.0	is n ' t
92	-1.0	as it thinks it is and its comedy is generally mean - spirited
92	1.0	it thinks it is and its comedy is generally mean - spirited
92	-1.0	thinks it is and its comedy is generally mean - spirited
92	-1.0	it is and its comedy is generally mean - spirited
92	1.0	it is
92	-1.0	its comedy is generally mean - spirited
92	1.0	comedy
92	-1.0	is generally mean - spirited
92	1.0	generally mean - spirited
92	-1.0	mean - spirited
93	1.0	It has the charm of the original American road movies , fe@@ asting on the gorgeous , ramshackle landscape of the filmmaker ' s motherland .
93	1.0	has the charm of the original American road movies , fe@@ asting on the gorgeous , ramshackle landscape of the filmmaker ' s motherland .
93	1.0	has the charm of the original American road movies , fe@@ asting on the gorgeous , ramshackle landscape of the filmmaker ' s motherland
93	1.0	the charm of the original American road movies , fe@@ asting on the gorgeous , ramshackle landscape of the filmmaker ' s motherland
93	1.0	the charm of the original American road movies ,
93	1.0	the charm of the original American road movies
93	1.0	charm
93	1.0	original
93	1.0	American road movies
93	-1.0	road
93	1.0	fe@@ asting on the gorgeous , ramshackle landscape of the filmmaker ' s motherland
93	1.0	on the gorgeous , ramshackle landscape of the filmmaker ' s motherland
93	1.0	the gorgeous , ramshackle landscape of the filmmaker ' s motherland
93	1.0	the gorgeous , ramshackle landscape
93	1.0	gorgeous , ramshackle landscape
93	1.0	gorgeous
93	1.0	, ramshackle landscape
94	1.0	This is a winning ensemble comedy that shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world .
94	1.0	is a winning ensemble comedy that shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world .
94	1.0	is a winning ensemble comedy that shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world
94	1.0	a winning ensemble comedy that shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world
94	1.0	a winning ensemble comedy
94	1.0	winning ensemble comedy
94	1.0	winning
94	1.0	comedy
94	1.0	that shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world
94	1.0	shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world
94	1.0	can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world
94	1.0	put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world
94	1.0	gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world
94	1.0	gentle laughs and equally gentle sentiments on the button , just as
94	1.0	gentle laughs and equally gentle sentiments on the button ,
94	1.0	gentle laughs and equally gentle sentiments on the button
94	1.0	gentle laughs and
94	1.0	gentle laughs
94	1.0	gentle
94	1.0	laughs
94	1.0	equally gentle sentiments on the button
94	1.0	equally gentle sentiments
94	1.0	equally gentle
94	1.0	gentle
94	1.0	on the button
94	1.0	easily
95	1.0	As the domin@@ ant Christ@@ ine , Sy@@ l@@ vi@@ e Testud is icily brilliant .
95	1.0	domin@@ ant
95	1.0	, Sy@@ l@@ vi@@ e Testud is icily brilliant .
95	1.0	Sy@@ l@@ vi@@ e Testud is icily brilliant .
95	1.0	is icily brilliant .
95	1.0	is icily brilliant
95	1.0	icily brilliant
95	1.0	brilliant
96	-1.0	Oedekerk mu@@ gs mercilessly , and the genuinely funny jokes are few and far between .
96	-1.0	mu@@ gs mercilessly
96	-1.0	the genuinely funny jokes are few and far between
96	1.0	the genuinely funny jokes
96	1.0	genuinely funny jokes
96	1.0	genuinely funny
96	1.0	genuinely
96	1.0	funny
97	-1.0	Both flawed and del@@ a@@ yed
97	-1.0	flawed and del@@ a@@ yed
97	-1.0	flawed and
97	-1.0	flawed
97	1.0	, Martin Scor@@ c@@ ese ' s Gangs of New York still emerges as his most vital work since GoodFellas .
97	1.0	Martin Scor@@ c@@ ese ' s Gangs of New York still emerges as his most vital work since GoodFellas .
97	1.0	New
97	1.0	still emerges as his most vital work since GoodFellas .
97	1.0	emerges as his most vital work since GoodFellas .
97	1.0	emerges as his most vital work since GoodFellas
97	1.0	as his most vital work since GoodFellas
97	1.0	his most vital work since GoodFellas
97	1.0	his most vital work
97	1.0	most vital work
97	1.0	vital
98	-1.0	A@@ spi@@ res to the crac@@ ked lunacy of The Adventures of B@@ uck@@ aro@@ o B@@ anz@@ ai , but thanks to an astonishingly witless script ends up more like The Adventures of Ford F@@ air@@ lane .
